Year,Month,Day,Hour,Minute,Second,Depth (meter),Ur Current speed (cm/s)
2002,12,4,8,0,0,2130,-3.591692098
2002,12,4,9,0,0,2130,-3.491849304
2002,12,4,10,0,0,2130,-3.378312408
2002,12,4,11,0,0,2130,-3.253031966
2002,12,4,12,0,0,2130,-3.118468396
2002,12,4,13,0,0,2130,-2.97740983
2002,12,4,14,0,0,2130,-2.832757477
2002,12,4,15,0,0,2130,-2.687302711
2002,12,4,16,0,0,2130,-2.543526275
2002,12,4,17,0,0,2130,-2.403451604
2002,12,4,18,0,0,2130,-2.268574169
2002,12,4,19,0,0,2130,-2.139869304
2002,12,4,20,0,0,2130,-2.01785744
2002,12,4,21,0,0,2130,-1.902686112
2002,12,4,22,0,0,2130,-1.794182508
2002,12,4,23,0,0,2130,-1.69185504
2002,12,5,0,0,0,2130,-1.594880109
2002,12,5,1,0,0,2130,-1.502143993
2002,12,5,2,0,0,2130,-1.412371732
2002,12,5,3,0,0,2130,-1.324328211
2002,12,5,4,0,0,2130,-1.237071469
2002,12,5,5,0,0,2130,-1.150214623
2002,12,5,6,0,0,2130,-1.064116137
2002,12,5,7,0,0,2130,-0.979943013
2002,12,5,8,0,0,2130,-0.899603955
2002,12,5,9,0,0,2130,-0.825563348
2002,12,5,10,0,0,2130,-0.76054924
2002,12,5,11,0,0,2130,-0.707198737
2002,12,5,12,0,0,2130,-0.667718647
2002,12,5,13,0,0,2130,-0.643636272
2002,12,5,14,0,0,2130,-0.635672228
2002,12,5,15,0,0,2130,-0.643718824
2002,12,5,16,0,0,2130,-0.666888959
2002,12,5,17,0,0,2130,-0.703610177
2002,12,5,18,0,0,2130,-0.751758935
2002,12,5,19,0,0,2130,-0.808849701
2002,12,5,20,0,0,2130,-0.872278572
2002,12,5,21,0,0,2130,-0.939565822
2002,12,5,22,0,0,2130,-1.008517967
2002,12,5,23,0,0,2130,-1.077276524
2002,12,6,0,0,0,2130,-1.144282053
2002,12,6,1,0,0,2130,-1.20820364
2002,12,6,2,0,0,2130,-1.267867978
2002,12,6,3,0,0,2130,-1.322199684
2002,12,6,4,0,0,2130,-1.370180152
2002,12,6,5,0,0,2130,-1.410841331
2002,12,6,6,0,0,2130,-1.443307384
2002,12,6,7,0,0,2130,-1.466875358
2002,12,6,8,0,0,2130,-1.481105823
2002,12,6,9,0,0,2130,-1.485890722
2002,12,6,10,0,0,2130,-1.481477916
2002,12,6,11,0,0,2130,-1.468450489
2002,12,6,12,0,0,2130,-1.447670373
2002,12,6,13,0,0,2130,-1.420194394
2002,12,6,14,0,0,2130,-1.387175691
2002,12,6,15,0,0,2130,-1.349782994
2002,12,6,16,0,0,2130,-1.309164869
2002,12,6,17,0,0,2130,-1.266448372
2002,12,6,18,0,0,2130,-1.222752482
2002,12,6,19,0,0,2130,-1.179219065
2002,12,6,20,0,0,2130,-1.13705475
2002,12,6,21,0,0,2130,-1.097544674
2002,12,6,22,0,0,2130,-1.062005695
2002,12,6,23,0,0,2130,-1.031689929
2002,12,7,0,0,0,2130,-1.007670265
2002,12,7,1,0,0,2130,-0.990725444
2002,12,7,2,0,0,2130,-0.981235018
2002,12,7,3,0,0,2130,-0.979101784
2002,12,7,4,0,0,2130,-0.983726339
2002,12,7,5,0,0,2130,-0.994055479
2002,12,7,6,0,0,2130,-1.008695611
2002,12,7,7,0,0,2130,-1.026058382
2002,12,7,8,0,0,2130,-1.044526817
2002,12,7,9,0,0,2130,-1.062640602
2002,12,7,10,0,0,2130,-1.079263088
2002,12,7,11,0,0,2130,-1.093679349
2002,12,7,12,0,0,2130,-1.105620669
2002,12,7,13,0,0,2130,-1.115247338
2002,12,7,14,0,0,2130,-1.123104153
2002,12,7,15,0,0,2130,-1.130041069
2002,12,7,16,0,0,2130,-1.137106298
2002,12,7,17,0,0,2130,-1.145440872
2002,12,7,18,0,0,2130,-1.156200419
2002,12,7,19,0,0,2130,-1.170507579
2002,12,7,20,0,0,2130,-1.189416797
2002,12,7,21,0,0,2130,-1.213876529
2002,12,7,22,0,0,2130,-1.244690243
2002,12,7,23,0,0,2130,-1.282468271
2002,12,8,0,0,0,2130,-1.327552766
2002,12,8,1,0,0,2130,-1.379924756
2002,12,8,2,0,0,2130,-1.43913557
2002,12,8,3,0,0,2130,-1.504307552
2002,12,8,4,0,0,2130,-1.574218789
2002,12,8,5,0,0,2130,-1.647447839
2002,12,8,6,0,0,2130,-1.722543988
2002,12,8,7,0,0,2130,-1.798205559
2002,12,8,8,0,0,2130,-1.873450571
2002,12,8,9,0,0,2130,-1.947749246
2002,12,8,10,0,0,2130,-2.02109122
2002,12,8,11,0,0,2130,-2.093973226
2002,12,8,12,0,0,2130,-2.167302559
2002,12,8,13,0,0,2130,-2.242232817
2002,12,8,14,0,0,2130,-2.319970886
2002,12,8,15,0,0,2130,-2.401596437
2002,12,8,16,0,0,2130,-2.487919207
2002,12,8,17,0,0,2130,-2.5793805
2002,12,8,18,0,0,2130,-2.676002195
2002,12,8,19,0,0,2130,-2.777384798
2002,12,8,20,0,0,2130,-2.882743729
2002,12,8,21,0,0,2130,-2.990980705
2002,12,8,22,0,0,2130,-3.100794581
2002,12,8,23,0,0,2130,-3.210806732
2002,12,9,0,0,0,2130,-3.319661005
2002,12,9,1,0,0,2130,-3.426090409
2002,12,9,2,0,0,2130,-3.528971213
2002,12,9,3,0,0,2130,-3.627372833
2002,12,9,4,0,0,2130,-3.720583127
2002,12,9,5,0,0,2130,-3.808093144
2002,12,9,6,0,0,2130,-3.889561
2002,12,9,7,0,0,2130,-3.964785138
2002,12,9,8,0,0,2130,-4.033693104
2002,12,9,9,0,0,2130,-4.096333944
2002,12,9,10,0,0,2130,-4.152862224
2002,12,9,11,0,0,2130,-4.203508209
2002,12,9,12,0,0,2130,-4.248540285
2002,12,9,13,0,0,2130,-4.288235908
2002,12,9,14,0,0,2130,-4.32287078
2002,12,9,15,0,0,2130,-4.352717625
2002,12,9,16,0,0,2130,-4.378039076
2002,12,9,17,0,0,2130,-4.399073991
2002,12,9,18,0,0,2130,-4.416037909
2002,12,9,19,0,0,2130,-4.429162823
2002,12,9,20,0,0,2130,-4.438780111
2002,12,9,21,0,0,2130,-4.445420643
2002,12,9,22,0,0,2130,-4.449894297
2002,12,9,23,0,0,2130,-4.453314969
2002,12,10,0,0,0,2130,-4.457056486
2002,12,10,1,0,0,2130,-4.4626614
2002,12,10,2,0,0,2130,-4.471729035
2002,12,10,3,0,0,2130,-4.485772458
2002,12,10,4,0,0,2130,-4.506032377
2002,12,10,5,0,0,2130,-4.533285157
2002,12,10,6,0,0,2130,-4.567709945
2002,12,10,7,0,0,2130,-4.608856067
2002,12,10,8,0,0,2130,-4.655710308
2002,12,10,9,0,0,2130,-4.706833473
2002,12,10,10,0,0,2130,-4.760528234
2002,12,10,11,0,0,2130,-4.815010906
2002,12,10,12,0,0,2130,-4.868569338
2002,12,10,13,0,0,2130,-4.919693947
2002,12,10,14,0,0,2130,-4.967175795
2002,12,10,15,0,0,2130,-5.010162961
2002,12,10,16,0,0,2130,-5.048161413
2002,12,10,17,0,0,2130,-5.080983294
2002,12,10,18,0,0,2130,-5.108663273
2002,12,10,19,0,0,2130,-5.131364242
2002,12,10,20,0,0,2130,-5.149294911
2002,12,10,21,0,0,2130,-5.162657557
2002,12,10,22,0,0,2130,-5.171625441
2002,12,10,23,0,0,2130,-5.176339685
2002,12,11,0,0,0,2130,-5.176918378
2002,12,11,1,0,0,2130,-5.173469141
2002,12,11,2,0,0,2130,-5.166099352
2002,12,11,3,0,0,2130,-5.154921861
2002,12,11,4,0,0,2130,-5.140043893
2002,12,11,5,0,0,2130,-5.121533207
2002,12,11,6,0,0,2130,-5.099384199
2002,12,11,7,0,0,2130,-5.073513275
2002,12,11,8,0,0,2130,-5.043793647
2002,12,11,9,0,0,2130,-5.010128442
2002,12,11,10,0,0,2130,-4.972558361
2002,12,11,11,0,0,2130,-4.931383362
2002,12,11,12,0,0,2130,-4.887260199
2002,12,11,13,0,0,2130,-4.841247464
2002,12,11,14,0,0,2130,-4.794796069
2002,12,11,15,0,0,2130,-4.749697794
2002,12,11,16,0,0,2130,-4.707995759
2002,12,11,17,0,0,2130,-4.671846474
2002,12,11,18,0,0,2130,-4.643334094
2002,12,11,19,0,0,2130,-4.624266213
2002,12,11,20,0,0,2130,-4.615992927
2002,12,11,21,0,0,2130,-4.619278123
2002,12,11,22,0,0,2130,-4.634238815
2002,12,11,23,0,0,2130,-4.660361749
2002,12,12,0,0,0,2130,-4.696582791
2002,12,12,1,0,0,2130,-4.741389453
2002,12,12,2,0,0,2130,-4.792917708
2002,12,12,3,0,0,2130,-4.849046436
2002,12,12,4,0,0,2130,-4.907504545
2002,12,12,5,0,0,2130,-4.965994593
2002,12,12,6,0,0,2130,-5.022326112
2002,12,12,7,0,0,2130,-5.074539649
2002,12,12,8,0,0,2130,-5.120997501
2002,12,12,9,0,0,2130,-5.160445849
2002,12,12,10,0,0,2130,-5.192075113
2002,12,12,11,0,0,2130,-5.215576989
2002,12,12,12,0,0,2130,-5.231163746
2002,12,12,13,0,0,2130,-5.239525891
2002,12,12,14,0,0,2130,-5.241737734
2002,12,12,15,0,0,2130,-5.239132343
2002,12,12,16,0,0,2130,-5.233158434
2002,12,12,17,0,0,2130,-5.225235411
2002,12,12,18,0,0,2130,-5.216630415
2002,12,12,19,0,0,2130,-5.208370542
2002,12,12,20,0,0,2130,-5.201190737
2002,12,12,21,0,0,2130,-5.195519229
2002,12,12,22,0,0,2130,-5.191510254
2002,12,12,23,0,0,2130,-5.189124763
2002,12,13,0,0,0,2130,-5.188234069
2002,12,13,1,0,0,2130,-5.188716348
2002,12,13,2,0,0,2130,-5.190531303
2002,12,13,3,0,0,2130,-5.193760845
2002,12,13,4,0,0,2130,-5.198607313
2002,12,13,5,0,0,2130,-5.205361019
2002,12,13,6,0,0,2130,-5.214354125
2002,12,13,7,0,0,2130,-5.225905944
2002,12,13,8,0,0,2130,-5.240263836
2002,12,13,9,0,0,2130,-5.257545304
2002,12,13,10,0,0,2130,-5.277679298
2002,12,13,11,0,0,2130,-5.300344433
2002,12,13,12,0,0,2130,-5.324917189
2002,12,13,13,0,0,2130,-5.350452735
2002,12,13,14,0,0,2130,-5.375713566
2002,12,13,15,0,0,2130,-5.39924798
2002,12,13,16,0,0,2130,-5.419499979
2002,12,13,17,0,0,2130,-5.434917992
2002,12,13,18,0,0,2130,-5.444046592
2002,12,13,19,0,0,2130,-5.445610647
2002,12,13,20,0,0,2130,-5.438596689
2002,12,13,21,0,0,2130,-5.422316206
2002,12,13,22,0,0,2130,-5.396439852
2002,12,13,23,0,0,2130,-5.36100441
2002,12,14,0,0,0,2130,-5.316388137
2002,12,14,1,0,0,2130,-5.263257486
2002,12,14,2,0,0,2130,-5.202511802
2002,12,14,3,0,0,2130,-5.135242528
2002,12,14,4,0,0,2130,-5.062693409
2002,12,14,5,0,0,2130,-4.986204952
2002,12,14,6,0,0,2130,-4.907141924
2002,12,14,7,0,0,2130,-4.82682142
2002,12,14,8,0,0,2130,-4.74646505
2002,12,14,9,0,0,2130,-4.667178257
2002,12,14,10,0,0,2130,-4.589944992
2002,12,14,11,0,0,2130,-4.515627693
2002,12,14,12,0,0,2130,-4.44495699
2002,12,14,13,0,0,2130,-4.378497696
2002,12,14,14,0,0,2130,-4.316600327
2002,12,14,15,0,0,2130,-4.259369949
2002,12,14,16,0,0,2130,-4.206684776
2002,12,14,17,0,0,2130,-4.158263778
2002,12,14,18,0,0,2130,-4.113753422
2002,12,14,19,0,0,2130,-4.072819326
2002,12,14,20,0,0,2130,-4.035242237
2002,12,14,21,0,0,2130,-4.000992783
2002,12,14,22,0,0,2130,-3.970246346
2002,12,14,23,0,0,2130,-3.943328513
2002,12,15,0,0,0,2130,-3.920617006
2002,12,15,1,0,0,2130,-3.902435432
2002,12,15,2,0,0,2130,-3.888966502
2002,12,15,3,0,0,2130,-3.880202084
2002,12,15,4,0,0,2130,-3.87593229
2002,12,15,5,0,0,2130,-3.875762928
2002,12,15,6,0,0,2130,-3.879148395
2002,12,15,7,0,0,2130,-3.885429159
2002,12,15,8,0,0,2130,-3.893870006
2002,12,15,9,0,0,2130,-3.903700863
2002,12,15,10,0,0,2130,-3.914160602
2002,12,15,11,0,0,2130,-3.924547715
2002,12,15,12,0,0,2130,-3.934280044
2002,12,15,13,0,0,2130,-3.942949228
2002,12,15,14,0,0,2130,-3.950350615
2002,12,15,15,0,0,2130,-3.956485619
2002,12,15,16,0,0,2130,-3.961551463
2002,12,15,17,0,0,2130,-3.965931058
2002,12,15,18,0,0,2130,-3.970170471
2002,12,15,19,0,0,2130,-3.974914846
2002,12,15,20,0,0,2130,-3.980794554
2002,12,15,21,0,0,2130,-3.9882923
2002,12,15,22,0,0,2130,-3.997635982
2002,12,15,23,0,0,2130,-4.008739242
2002,12,16,0,0,0,2130,-4.021190587
2002,12,16,1,0,0,2130,-4.034295784
2002,12,16,2,0,0,2130,-4.047175864
2002,12,16,3,0,0,2130,-4.058911088
2002,12,16,4,0,0,2130,-4.068715919
2002,12,16,5,0,0,2130,-4.076108743
2002,12,16,6,0,0,2130,-4.081017003
2002,12,16,7,0,0,2130,-4.083783505
2002,12,16,8,0,0,2130,-4.085087559
2002,12,16,9,0,0,2130,-4.085815012
2002,12,16,10,0,0,2130,-4.086916874
2002,12,16,11,0,0,2130,-4.089291735
2002,12,16,12,0,0,2130,-4.093701128
2002,12,16,13,0,0,2130,-4.100712933
2002,12,16,14,0,0,2130,-4.110672832
2002,12,16,15,0,0,2130,-4.123698271
2002,12,16,16,0,0,2130,-4.139691553
2002,12,16,17,0,0,2130,-4.15838098
2002,12,16,18,0,0,2130,-4.179382698
2002,12,16,19,0,0,2130,-4.202252539
2002,12,16,20,0,0,2130,-4.226508217
2002,12,16,21,0,0,2130,-4.251624307
2002,12,16,22,0,0,2130,-4.27701185
2002,12,16,23,0,0,2130,-4.301999734
2002,12,17,0,0,0,2130,-4.325831831
2002,12,17,1,0,0,2130,-4.347680103
2002,12,17,2,0,0,2130,-4.366668669
2002,12,17,3,0,0,2130,-4.381914477
2002,12,17,4,0,0,2130,-4.392593371
2002,12,17,5,0,0,2130,-4.398021162
2002,12,17,6,0,0,2130,-4.397726051
2002,12,17,7,0,0,2130,-4.39149726
2002,12,17,8,0,0,2130,-4.379405058
2002,12,17,9,0,0,2130,-4.361791926
2002,12,17,10,0,0,2130,-4.339235633
2002,12,17,11,0,0,2130,-4.312488915
2002,12,17,12,0,0,2130,-4.282417157
2002,12,17,13,0,0,2130,-4.249960303
2002,12,17,14,0,0,2130,-4.216123346
2002,12,17,15,0,0,2130,-4.181983217
2002,12,17,16,0,0,2130,-4.14870152
2002,12,17,17,0,0,2130,-4.11753105
2002,12,17,18,0,0,2130,-4.089797455
2002,12,17,19,0,0,2130,-4.066846282
2002,12,17,20,0,0,2130,-4.049967175
2002,12,17,21,0,0,2130,-4.040309666
2002,12,17,22,0,0,2130,-4.038788251
2002,12,17,23,0,0,2130,-4.045974346
2002,12,18,0,0,0,2130,-4.061995377
2002,12,18,1,0,0,2130,-4.086474766
2002,12,18,2,0,0,2130,-4.118533847
2002,12,18,3,0,0,2130,-4.156852475
2002,12,18,4,0,0,2130,-4.199773572
2002,12,18,5,0,0,2130,-4.245440209
2002,12,18,6,0,0,2130,-4.291954245
2002,12,18,7,0,0,2130,-4.337542533
2002,12,18,8,0,0,2130,-4.380708485
2002,12,18,9,0,0,2130,-4.4203348
2002,12,18,10,0,0,2130,-4.455712376
2002,12,18,11,0,0,2130,-4.486496421
2002,12,18,12,0,0,2130,-4.512607787
2002,12,18,13,0,0,2130,-4.534101636
2002,12,18,14,0,0,2130,-4.551022328
2002,12,18,15,0,0,2130,-4.563267697
2002,12,18,16,0,0,2130,-4.570497185
2002,12,18,17,0,0,2130,-4.572108001
2002,12,18,18,0,0,2130,-4.5672749
2002,12,18,19,0,0,2130,-4.555039123
2002,12,18,20,0,0,2130,-4.534433987
2002,12,18,21,0,0,2130,-4.504620666
2002,12,18,22,0,0,2130,-4.465002381
2002,12,18,23,0,0,2130,-4.415308948
2002,12,19,0,0,0,2130,-4.355660813
2002,12,19,1,0,0,2130,-4.286610861
2002,12,19,2,0,0,2130,-4.209150098
2002,12,19,3,0,0,2130,-4.124668581
2002,12,19,4,0,0,2130,-4.034875148
2002,12,19,5,0,0,2130,-3.941692008
2002,12,19,6,0,0,2130,-3.847147465
2002,12,19,7,0,0,2130,-3.753279508
2002,12,19,8,0,0,2130,-3.662044612
2002,12,19,9,0,0,2130,-3.575225832
2002,12,19,10,0,0,2130,-3.494347585
2002,12,19,11,0,0,2130,-3.42060773
2002,12,19,12,0,0,2130,-3.354828597
2002,12,19,13,0,0,2130,-3.297424232
2002,12,19,14,0,0,2130,-3.248388318
2002,12,19,15,0,0,2130,-3.207309236
2002,12,19,16,0,0,2130,-3.173408275
2002,12,19,17,0,0,2130,-3.145599017
2002,12,19,18,0,0,2130,-3.122582802
2002,12,19,19,0,0,2130,-3.102984569
2002,12,19,20,0,0,2130,-3.085494583
2002,12,19,21,0,0,2130,-3.068971406
2002,12,19,22,0,0,2130,-3.05249238
2002,12,19,23,0,0,2130,-3.03536656
2002,12,20,0,0,0,2130,-3.017117782
2002,12,20,1,0,0,2130,-2.997420878
2002,12,20,2,0,0,2130,-2.975986792
2002,12,20,3,0,0,2130,-2.952442181
2002,12,20,4,0,0,2130,-2.92626501
2002,12,20,5,0,0,2130,-2.896794369
2002,12,20,6,0,0,2130,-2.863294933
2002,12,20,7,0,0,2130,-2.82506332
2002,12,20,8,0,0,2130,-2.781564193
2002,12,20,9,0,0,2130,-2.732561162
2002,12,20,10,0,0,2130,-2.678203293
2002,12,20,11,0,0,2130,-2.619040306
2002,12,20,12,0,0,2130,-2.555958444
2002,12,20,13,0,0,2130,-2.490066501
2002,12,20,14,0,0,2130,-2.42258281
2002,12,20,15,0,0,2130,-2.354750411
2002,12,20,16,0,0,2130,-2.287782678
2002,12,20,17,0,0,2130,-2.222839866
2002,12,20,18,0,0,2130,-2.16103042
2002,12,20,19,0,0,2130,-2.103416656
2002,12,20,20,0,0,2130,-2.050999599
2002,12,20,21,0,0,2130,-2.004666065
2002,12,20,22,0,0,2130,-1.965099266
2002,12,20,23,0,0,2130,-1.932673111
2002,12,21,0,0,0,2130,-1.907360304
2002,12,21,1,0,0,2130,-1.888678165
2002,12,21,2,0,0,2130,-1.875679569
2002,12,21,3,0,0,2130,-1.86698576
2002,12,21,4,0,0,2130,-1.860856362
2002,12,21,5,0,0,2130,-1.855297844
2002,12,21,6,0,0,2130,-1.848216463
2002,12,21,7,0,0,2130,-1.837611577
2002,12,21,8,0,0,2130,-1.82178364
2002,12,21,9,0,0,2130,-1.79951521
2002,12,21,10,0,0,2130,-1.770185804
2002,12,21,11,0,0,2130,-1.73379909
2002,12,21,12,0,0,2130,-1.690927708
2002,12,21,13,0,0,2130,-1.642602054
2002,12,21,14,0,0,2130,-1.59016288
2002,12,21,15,0,0,2130,-1.535088528
2002,12,21,16,0,0,2130,-1.478824634
2002,12,21,17,0,0,2130,-1.422651133
2002,12,21,18,0,0,2130,-1.36759827
2002,12,21,19,0,0,2130,-1.314404805
2002,12,21,20,0,0,2130,-1.263510877
2002,12,21,21,0,0,2130,-1.215078274
2002,12,21,22,0,0,2130,-1.169028279
2002,12,21,23,0,0,2130,-1.125084808
2002,12,22,0,0,0,2130,-1.082807475
2002,12,22,1,0,0,2130,-1.041609327
2002,12,22,2,0,0,2130,-1.000776689
2002,12,22,3,0,0,2130,-0.959511165
2002,12,22,4,0,0,2130,-0.916992151
2002,12,22,5,0,0,2130,-0.872442721
2002,12,22,6,0,0,2130,-0.825186604
2002,12,22,7,0,0,2130,-0.774700435
2002,12,22,8,0,0,2130,-0.720674561
