Year,Month,Day,Hour,Minute,Second,Depth (meter),Ur Current speed (cm/s)
2002,12,6,19,0,0,1750,0.220978576
2002,12,6,20,0,0,1750,0.134655487
2002,12,6,21,0,0,1750,0.041339403
2002,12,6,22,0,0,1750,-0.057413652
2002,12,6,23,0,0,1750,-0.160237773
2002,12,7,0,0,0,1750,-0.265894458
2002,12,7,1,0,0,1750,-0.373167435
2002,12,7,2,0,0,1750,-0.480772162
2002,12,7,3,0,0,1750,-0.587308919
2002,12,7,4,0,0,1750,-0.691258176
2002,12,7,5,0,0,1750,-0.791012555
2002,12,7,6,0,0,1750,-0.884960273
2002,12,7,7,0,0,1750,-0.971647033
2002,12,7,8,0,0,1750,-1.050004101
2002,12,7,9,0,0,1750,-1.119569079
2002,12,7,10,0,0,1750,-1.180616571
2002,12,7,11,0,0,1750,-1.234160275
2002,12,7,12,0,0,1750,-1.281833018
2002,12,7,13,0,0,1750,-1.325670896
2002,12,7,14,0,0,1750,-1.367835195
2002,12,7,15,0,0,1750,-1.410322625
2002,12,7,16,0,0,1750,-1.454723422
2002,12,7,17,0,0,1750,-1.502059939
2002,12,7,18,0,0,1750,-1.552705105
2002,12,7,19,0,0,1750,-1.606371663
2002,12,7,20,0,0,1750,-1.662168873
2002,12,7,21,0,0,1750,-1.718737024
2002,12,7,22,0,0,1750,-1.774458267
2002,12,7,23,0,0,1750,-1.827679667
2002,12,8,0,0,0,1750,-1.876854298
2002,12,8,1,0,0,1750,-1.920572891
2002,12,8,2,0,0,1750,-1.957538589
2002,12,8,3,0,0,1750,-1.986544136
2002,12,8,4,0,0,1750,-2.006472567
2002,12,8,5,0,0,1750,-2.016324762
2002,12,8,6,0,0,1750,-2.015296489
2002,12,8,7,0,0,1750,-2.002933029
2002,12,8,8,0,0,1750,-1.979336688
2002,12,8,9,0,0,1750,-1.945346957
2002,12,8,10,0,0,1750,-1.902628536
2002,12,8,11,0,0,1750,-1.853655358
2002,12,8,12,0,0,1750,-1.801598094
2002,12,8,13,0,0,1750,-1.75011438
2002,12,8,14,0,0,1750,-1.703051626
2002,12,8,15,0,0,1750,-1.664099969
2002,12,8,16,0,0,1750,-1.63644774
2002,12,8,17,0,0,1750,-1.622491977
2002,12,8,18,0,0,1750,-1.623646063
2002,12,8,19,0,0,1750,-1.640268704
2002,12,8,20,0,0,1750,-1.671732172
2002,12,8,21,0,0,1750,-1.716634216
2002,12,8,22,0,0,1750,-1.773106153
2002,12,8,23,0,0,1750,-1.839131768
2002,12,9,0,0,0,1750,-1.91281286
2002,12,9,1,0,0,1750,-1.992552087
2002,12,9,2,0,0,1750,-2.077141826
2002,12,9,3,0,0,1750,-2.165765367
2002,12,9,4,0,0,1750,-2.257933374
2002,12,9,5,0,0,1750,-2.35338326
2002,12,9,6,0,0,1750,-2.451964455
2002,12,9,7,0,0,1750,-2.553526398
2002,12,9,8,0,0,1750,-2.657825287
2002,12,9,9,0,0,1750,-2.76446819
2002,12,9,10,0,0,1750,-2.872905899
2002,12,9,11,0,0,1750,-2.982467698
2002,12,9,12,0,0,1750,-3.092418026
2002,12,9,13,0,0,1750,-3.202010187
2002,12,9,14,0,0,1750,-3.310513831
2002,12,9,15,0,0,1750,-3.417208306
2002,12,9,16,0,0,1750,-3.521353665
2002,12,9,17,0,0,1750,-3.622162882
2002,12,9,18,0,0,1750,-3.718811545
2002,12,9,19,0,0,1750,-3.810518441
2002,12,9,20,0,0,1750,-3.896688371
2002,12,9,21,0,0,1750,-3.977066946
2002,12,9,22,0,0,1750,-4.051857184
2002,12,9,23,0,0,1750,-4.121769604
2002,12,10,0,0,0,1750,-4.187994491
2002,12,10,1,0,0,1750,-4.252094945
2002,12,10,2,0,0,1750,-4.315827296
2002,12,10,3,0,0,1750,-4.380908625
2002,12,10,4,0,0,1750,-4.448770293
2002,12,10,5,0,0,1750,-4.520352283
2002,12,10,6,0,0,1750,-4.59599426
2002,12,10,7,0,0,1750,-4.675452848
2002,12,10,8,0,0,1750,-4.758027076
2002,12,10,9,0,0,1750,-4.842743344
2002,12,10,10,0,0,1750,-4.928555265
2002,12,10,11,0,0,1750,-5.014525731
2002,12,10,12,0,0,1750,-5.099964249
2002,12,10,13,0,0,1750,-5.184501197
2002,12,10,14,0,0,1750,-5.268090574
2002,12,10,15,0,0,1750,-5.35094413
2002,12,10,16,0,0,1750,-5.43341736
2002,12,10,17,0,0,1750,-5.5158788
2002,12,10,18,0,0,1750,-5.598587086
2002,12,10,19,0,0,1750,-5.681591215
2002,12,10,20,0,0,1750,-5.764669784
2002,12,10,21,0,0,1750,-5.84731876
2002,12,10,22,0,0,1750,-5.928780913
2002,12,10,23,0,0,1750,-6.008102922
2002,12,11,0,0,0,1750,-6.084207399
2002,12,11,1,0,0,1750,-6.155966605
2002,12,11,2,0,0,1750,-6.222270556
2002,12,11,3,0,0,1750,-6.282089551
2002,12,11,4,0,0,1750,-6.334525478
2002,12,11,5,0,0,1750,-6.378841473
2002,12,11,6,0,0,1750,-6.41447213
2002,12,11,7,0,0,1750,-6.44103034
2002,12,11,8,0,0,1750,-6.4583254
2002,12,11,9,0,0,1750,-6.466399488
2002,12,11,10,0,0,1750,-6.46558163
2002,12,11,11,0,0,1750,-6.4565447
2002,12,11,12,0,0,1750,-6.44034216
2002,12,11,13,0,0,1750,-6.418406716
2002,12,11,14,0,0,1750,-6.39250264
2002,12,11,15,0,0,1750,-6.364630254
2002,12,11,16,0,0,1750,-6.336886114
2002,12,11,17,0,0,1750,-6.311291056
2002,12,11,18,0,0,1750,-6.289611581
2002,12,11,19,0,0,1750,-6.273205783
2002,12,11,20,0,0,1750,-6.262919323
2002,12,11,21,0,0,1750,-6.259048226
2002,12,11,22,0,0,1750,-6.261373383
2002,12,11,23,0,0,1750,-6.269252742
2002,12,12,0,0,0,1750,-6.281739816
2002,12,12,1,0,0,1750,-6.29770067
2002,12,12,2,0,0,1750,-6.315922109
2002,12,12,3,0,0,1750,-6.335213232
2002,12,12,4,0,0,1750,-6.354496553
2002,12,12,5,0,0,1750,-6.372883195
2002,12,12,6,0,0,1750,-6.389729954
2002,12,12,7,0,0,1750,-6.404673922
2002,12,12,8,0,0,1750,-6.417637014
2002,12,12,9,0,0,1750,-6.428797229
2002,12,12,10,0,0,1750,-6.438537143
2002,12,12,11,0,0,1750,-6.447389968
2002,12,12,12,0,0,1750,-6.455995207
2002,12,12,13,0,0,1750,-6.465058195
2002,12,12,14,0,0,1750,-6.475301617
2002,12,12,15,0,0,1750,-6.487406801
2002,12,12,16,0,0,1750,-6.501953765
2002,12,12,17,0,0,1750,-6.519371264
2002,12,12,18,0,0,1750,-6.539903731
2002,12,12,19,0,0,1750,-6.563596894
2002,12,12,20,0,0,1750,-6.590300517
2002,12,12,21,0,0,1750,-6.619684844
2002,12,12,22,0,0,1750,-6.651267749
2002,12,12,23,0,0,1750,-6.684452347
2002,12,13,0,0,0,1750,-6.718575573
2002,12,13,1,0,0,1750,-6.752963426
2002,12,13,2,0,0,1750,-6.786982217
2002,12,13,3,0,0,1750,-6.820074843
2002,12,13,4,0,0,1750,-6.851776159
2002,12,13,5,0,0,1750,-6.881706521
2002,12,13,6,0,0,1750,-6.909549725
2002,12,13,7,0,0,1750,-6.935027868
2002,12,13,8,0,0,1750,-6.957881053
2002,12,13,9,0,0,1750,-6.977848083
2002,12,13,10,0,0,1750,-6.9946412
2002,12,13,11,0,0,1750,-7.007919716
2002,12,13,12,0,0,1750,-7.017282034
2002,12,13,13,0,0,1750,-7.022293494
2002,12,13,14,0,0,1750,-7.022547193
2002,12,13,15,0,0,1750,-7.017734747
2002,12,13,16,0,0,1750,-7.007699673
2002,12,13,17,0,0,1750,-6.992459111
2002,12,13,18,0,0,1750,-6.972196405
2002,12,13,19,0,0,1750,-6.947231588
2002,12,13,20,0,0,1750,-6.917974922
2002,12,13,21,0,0,1750,-6.884872395
2002,12,13,22,0,0,1750,-6.84835712
2002,12,13,23,0,0,1750,-6.808821763
2002,12,14,0,0,0,1750,-6.76662235
2002,12,14,1,0,0,1750,-6.7221079
2002,12,14,2,0,0,1750,-6.675655464
2002,12,14,3,0,0,1750,-6.627693232
2002,12,14,4,0,0,1750,-6.578705199
2002,12,14,5,0,0,1750,-6.529216269
2002,12,14,6,0,0,1750,-6.479760011
2002,12,14,7,0,0,1750,-6.430835751
2002,12,14,8,0,0,1750,-6.382866399
2002,12,14,9,0,0,1750,-6.336168105
2002,12,14,10,0,0,1750,-6.290934284
2002,12,14,11,0,0,1750,-6.247228443
2002,12,14,12,0,0,1750,-6.204979898
2002,12,14,13,0,0,1750,-6.163983417
2002,12,14,14,0,0,1750,-6.12391282
2002,12,14,15,0,0,1750,-6.084360237
2002,12,14,16,0,0,1750,-6.044904936
2002,12,14,17,0,0,1750,-6.005204808
2002,12,14,18,0,0,1750,-5.96509204
2002,12,14,19,0,0,1750,-5.924646612
2002,12,14,20,0,0,1750,-5.884227025
2002,12,14,21,0,0,1750,-5.844452194
2002,12,14,22,0,0,1750,-5.806136014
2002,12,14,23,0,0,1750,-5.7701795
2002,12,15,0,0,0,1750,-5.737437904
2002,12,15,1,0,0,1750,-5.708596194
2002,12,15,2,0,0,1750,-5.684090012
2002,12,15,3,0,0,1750,-5.664091959
2002,12,15,4,0,0,1750,-5.648552492
2002,12,15,5,0,0,1750,-5.637263746
2002,12,15,6,0,0,1750,-5.629916413
2002,12,15,7,0,0,1750,-5.626136186
2002,12,15,8,0,0,1750,-5.625501349
2002,12,15,9,0,0,1750,-5.627549602
2002,12,15,10,0,0,1750,-5.631785617
2002,12,15,11,0,0,1750,-5.637703225
2002,12,15,12,0,0,1750,-5.644829555
2002,12,15,13,0,0,1750,-5.652786345
2002,12,15,14,0,0,1750,-5.661359377
2002,12,15,15,0,0,1750,-5.670565263
2002,12,15,16,0,0,1750,-5.680692874
2002,12,15,17,0,0,1750,-5.692290402
2002,12,15,18,0,0,1750,-5.706086831
2002,12,15,19,0,0,1750,-5.722863222
2002,12,15,20,0,0,1750,-5.743302093
2002,12,15,21,0,0,1750,-5.767840621
2002,12,15,22,0,0,1750,-5.796546502
2002,12,15,23,0,0,1750,-5.82903277
2002,12,16,0,0,0,1750,-5.864431106
2002,12,16,1,0,0,1750,-5.901443612
2002,12,16,2,0,0,1750,-5.93847871
2002,12,16,3,0,0,1750,-5.973851517
2002,12,16,4,0,0,1750,-6.006008766
2002,12,16,5,0,0,1750,-6.033731746
2002,12,16,6,0,0,1750,-6.056275882
2002,12,16,7,0,0,1750,-6.073422817
2002,12,16,8,0,0,1750,-6.085446423
2002,12,16,9,0,0,1750,-6.093016025
2002,12,16,10,0,0,1750,-6.09706759
2002,12,16,11,0,0,1750,-6.098667789
2002,12,16,12,0,0,1750,-6.098889916
2002,12,16,13,0,0,1750,-6.09871868
2002,12,16,14,0,0,1750,-6.09899038
2002,12,16,15,0,0,1750,-6.100359485
2002,12,16,16,0,0,1750,-6.103281367
2002,12,16,17,0,0,1750,-6.108008332
2002,12,16,18,0,0,1750,-6.114596335
2002,12,16,19,0,0,1750,-6.122917086
2002,12,16,20,0,0,1750,-6.132670039
2002,12,16,21,0,0,1750,-6.143386332
2002,12,16,22,0,0,1750,-6.15441884
2002,12,16,23,0,0,1750,-6.16492669
2002,12,17,0,0,0,1750,-6.173872625
2002,12,17,1,0,0,1750,-6.180046638
2002,12,17,2,0,0,1750,-6.182123943
2002,12,17,3,0,0,1750,-6.17876517
2002,12,17,4,0,0,1750,-6.168756591
2002,12,17,5,0,0,1750,-6.151164446
2002,12,17,6,0,0,1750,-6.125462873
2002,12,17,7,0,0,1750,-6.091607647
2002,12,17,8,0,0,1750,-6.050051034
2002,12,17,9,0,0,1750,-6.001702521
2002,12,17,10,0,0,1750,-5.947842685
2002,12,17,11,0,0,1750,-5.890007327
2002,12,17,12,0,0,1750,-5.829866559
2002,12,17,13,0,0,1750,-5.769119677
2002,12,17,14,0,0,1750,-5.70941986
2002,12,17,15,0,0,1750,-5.65233414
2002,12,17,16,0,0,1750,-5.5993295
2002,12,17,17,0,0,1750,-5.551764236
2002,12,17,18,0,0,1750,-5.51086653
2002,12,17,19,0,0,1750,-5.477695145
2002,12,17,20,0,0,1750,-5.453088033
2002,12,17,21,0,0,1750,-5.437607905
2002,12,17,22,0,0,1750,-5.43149211
2002,12,17,23,0,0,1750,-5.434611249
2002,12,18,0,0,0,1750,-5.446442428
2002,12,18,1,0,0,1750,-5.466070607
2002,12,18,2,0,0,1750,-5.492233689
2002,12,18,3,0,0,1750,-5.523416264
2002,12,18,4,0,0,1750,-5.557983072
2002,12,18,5,0,0,1750,-5.594334292
2002,12,18,6,0,0,1750,-5.631056643
2002,12,18,7,0,0,1750,-5.667038642
2002,12,18,8,0,0,1750,-5.701526336
2002,12,18,9,0,0,1750,-5.734116028
2002,12,18,10,0,0,1750,-5.764695667
2002,12,18,11,0,0,1750,-5.79335152
2002,12,18,12,0,0,1750,-5.820257746
2002,12,18,13,0,0,1750,-5.845561832
2002,12,18,14,0,0,1750,-5.86927448
2002,12,18,15,0,0,1750,-5.891180002
2002,12,18,16,0,0,1750,-5.910788654
2002,12,18,17,0,0,1750,-5.927338511
2002,12,18,18,0,0,1750,-5.9398374
2002,12,18,19,0,0,1750,-5.947133104
2002,12,18,20,0,0,1750,-5.948002388
2002,12,18,21,0,0,1750,-5.941247755
2002,12,18,22,0,0,1750,-5.92579166
2002,12,18,23,0,0,1750,-5.900761347
2002,12,19,0,0,0,1750,-5.865560098
2002,12,19,1,0,0,1750,-5.819924349
2002,12,19,2,0,0,1750,-5.763969593
2002,12,19,3,0,0,1750,-5.698225679
2002,12,19,4,0,0,1750,-5.623655526
2002,12,19,5,0,0,1750,-5.541649369
2002,12,19,6,0,0,1750,-5.453991566
2002,12,19,7,0,0,1750,-5.362801615
2002,12,19,8,0,0,1750,-5.270448547
2002,12,19,9,0,0,1750,-5.17943136
2002,12,19,10,0,0,1750,-5.092222072
2002,12,19,11,0,0,1750,-5.011082916
2002,12,19,12,0,0,1750,-4.937870499
2002,12,19,13,0,0,1750,-4.873831664
2002,12,19,14,0,0,1750,-4.81942222
2002,12,19,15,0,0,1750,-4.774226649
2002,12,19,16,0,0,1750,-4.737039552
2002,12,19,17,0,0,1750,-4.706081489
2002,12,19,18,0,0,1750,-4.679267184
2002,12,19,19,0,0,1750,-4.654463341
2002,12,19,20,0,0,1750,-4.629703204
2002,12,19,21,0,0,1750,-4.603334924
2002,12,19,22,0,0,1750,-4.574094268
2002,12,19,23,0,0,1750,-4.54111116
2002,12,20,0,0,0,1750,-4.503861016
2002,12,20,1,0,0,1750,-4.462056918
2002,12,20,2,0,0,1750,-4.415488558
2002,12,20,3,0,0,1750,-4.36385603
2002,12,20,4,0,0,1750,-4.306667584
2002,12,20,5,0,0,1750,-4.243253858
2002,12,20,6,0,0,1750,-4.172908532
2002,12,20,7,0,0,1750,-4.095096302
2002,12,20,8,0,0,1750,-4.009633565
2002,12,20,9,0,0,1750,-3.916787892
2002,12,20,10,0,0,1750,-3.817294263
2002,12,20,11,0,0,1750,-3.712302774
2002,12,20,12,0,0,1750,-3.603274759
2002,12,20,13,0,0,1750,-3.491850755
2002,12,20,14,0,0,1750,-3.379726099
2002,12,20,15,0,0,1750,-3.268572386
2002,12,20,16,0,0,1750,-3.160021808
2002,12,20,17,0,0,1750,-3.055701772
2002,12,20,18,0,0,1750,-2.957287529
2002,12,20,19,0,0,1750,-2.866532061
2002,12,20,20,0,0,1750,-2.785237746
2002,12,20,21,0,0,1750,-2.715152378
2002,12,20,22,0,0,1750,-2.657791159
2002,12,20,23,0,0,1750,-2.614212718
2002,12,21,0,0,0,1750,-2.584813239
2002,12,21,1,0,0,1750,-2.569203947
2002,12,21,2,0,0,1750,-2.566190963
2002,12,21,3,0,0,1750,-2.573837933
2002,12,21,4,0,0,1750,-2.5895852
2002,12,21,5,0,0,1750,-2.610403819
2002,12,21,6,0,0,1750,-2.632976355
2002,12,21,7,0,0,1750,-2.653924346
2002,12,21,8,0,0,1750,-2.670098517
2002,12,21,9,0,0,1750,-2.678881866
2002,12,21,10,0,0,1750,-2.678410759
2002,12,21,11,0,0,1750,-2.667654354
2002,12,21,12,0,0,1750,-2.646346783
2002,12,21,13,0,0,1750,-2.614805035
2002,12,21,14,0,0,1750,-2.573702897
2002,12,21,15,0,0,1750,-2.523874784
2002,12,21,16,0,0,1750,-2.46618057
2002,12,21,17,0,0,1750,-2.401425236
2002,12,21,18,0,0,1750,-2.330319142
2002,12,21,19,0,0,1750,-2.253467243
2002,12,21,20,0,0,1750,-2.171377787
2002,12,21,21,0,0,1750,-2.084482966
2002,12,21,22,0,0,1750,-1.993165648
2002,12,21,23,0,0,1750,-1.897785855
2002,12,22,0,0,0,1750,-1.798696636
2002,12,22,1,0,0,1750,-1.696239767
2002,12,22,2,0,0,1750,-1.590727306
2002,12,22,3,0,0,1750,-1.48243481
2002,12,22,4,0,0,1750,-1.371628346
2002,12,22,5,0,0,1750,-1.258616959
2002,12,22,6,0,0,1750,-1.143802439
2002,12,22,7,0,0,1750,-1.027709144
2002,12,22,8,0,0,1750,-0.910993472
2002,12,22,9,0,0,1750,-0.794437413
2002,12,22,10,0,0,1750,-0.678930204
2002,12,22,11,0,0,1750,-0.565441649
2002,12,22,12,0,0,1750,-0.454990236
2002,12,22,13,0,0,1750,-0.348603117
2002,12,22,14,0,0,1750,-0.247251382
2002,12,22,15,0,0,1750,-0.151749854
2002,12,22,16,0,0,1750,-0.062648122
2002,12,22,17,0,0,1750,0.019841401
2002,12,22,18,0,0,1750,0.095853391
2002,12,22,19,0,0,1750,0.165812799
2002,12,22,20,0,0,1750,0.230321682
2002,12,22,21,0,0,1750,0.290025314
2002,12,22,22,0,0,1750,0.345500287
2002,12,22,23,0,0,1750,0.397183319
2002,12,23,0,0,0,1750,0.445336831
2002,12,23,1,0,0,1750,0.490042233
2002,12,23,2,0,0,1750,0.531213238
2002,12,23,3,0,0,1750,0.568622763
2002,12,23,4,0,0,1750,0.601938127
2002,12,23,5,0,0,1750,0.630760227
2002,12,23,6,0,0,1750,0.65466332
2002,12,23,7,0,0,1750,0.673232804
2002,12,23,8,0,0,1750,0.686099095
2002,12,23,9,0,0,1750,0.692966303
2002,12,23,10,0,0,1750,0.693634912
2002,12,23,11,0,0,1750,0.688018091
2002,12,23,12,0,0,1750,0.676151647
2002,12,23,13,0,0,1750,0.658204718
2002,12,23,14,0,0,1750,0.634516617
2002,12,23,15,0,0,1750,0.605680931
2002,12,23,16,0,0,1750,0.572647915
2002,12,23,17,0,0,1750,0.536780078
2002,12,23,18,0,0,1750,0.499817745
2002,12,23,19,0,0,1750,0.463749457
2002,12,23,20,0,0,1750,0.430614004
2002,12,23,21,0,0,1750,0.402290571
2002,12,23,22,0,0,1750,0.380331862
2002,12,23,23,0,0,1750,0.365860207
2002,12,24,0,0,0,1750,0.359526472
2002,12,24,1,0,0,1750,0.36154425
2002,12,24,2,0,0,1750,0.371812315
2002,12,24,3,0,0,1750,0.390098343
2002,12,24,4,0,0,1750,0.416225859
2002,12,24,5,0,0,1750,0.450216754
2002,12,24,6,0,0,1750,0.492359716
2002,12,24,7,0,0,1750,0.543180501
2002,12,24,8,0,0,1750,0.603299874
2002,12,24,9,0,0,1750,0.673204388
2002,12,24,10,0,0,1750,0.753011729
2002,12,24,11,0,0,1750,0.842325734
2002,12,24,12,0,0,1750,0.940223853
2002,12,24,13,0,0,1750,1.045352116
2002,12,24,14,0,0,1750,1.156068327
2002,12,24,15,0,0,1750,1.270577894
2002,12,24,16,0,0,1750,1.38704117
2002,12,24,17,0,0,1750,1.503671159
