Year,Month,Day,Hour,Minute,Second,Depth (meter),Ur Current speed (cm/s)
2002,12,2,13,0,0,2090,0.130906448
2002,12,2,14,0,0,2090,0.119772253
2002,12,2,15,0,0,2090,0.108256557
2002,12,2,16,0,0,2090,0.096292458
2002,12,2,17,0,0,2090,0.083506242
2002,12,2,18,0,0,2090,0.069188907
2002,12,2,19,0,0,2090,0.05236615
2002,12,2,20,0,0,2090,0.031957534
2002,12,2,21,0,0,2090,0.006965968
2002,12,2,22,0,0,2090,-0.023370908
2002,12,2,23,0,0,2090,-0.059509655
2002,12,3,0,0,0,2090,-0.101613965
2002,12,3,1,0,0,2090,-0.149609044
2002,12,3,2,0,0,2090,-0.203216076
2002,12,3,3,0,0,2090,-0.261943055
2002,12,3,4,0,0,2090,-0.325057558
2002,12,3,5,0,0,2090,-0.391576073
2002,12,3,6,0,0,2090,-0.460285584
2002,12,3,7,0,0,2090,-0.52980009
2002,12,3,8,0,0,2090,-0.598640471
2002,12,3,9,0,0,2090,-0.665308283
2002,12,3,10,0,0,2090,-0.72833545
2002,12,3,11,0,0,2090,-0.786319998
2002,12,3,12,0,0,2090,-0.837961174
2002,12,3,13,0,0,2090,-0.882095023
2002,12,3,14,0,0,2090,-0.917727173
2002,12,3,15,0,0,2090,-0.944060492
2002,12,3,16,0,0,2090,-0.960516085
2002,12,3,17,0,0,2090,-0.966746746
2002,12,3,18,0,0,2090,-0.962642551
2002,12,3,19,0,0,2090,-0.948328717
2002,12,3,20,0,0,2090,-0.924156229
2002,12,3,21,0,0,2090,-0.890685972
2002,12,3,22,0,0,2090,-0.848667321
2002,12,3,23,0,0,2090,-0.799012261
2002,12,4,0,0,0,2090,-0.742766171
2002,12,4,1,0,0,2090,-0.681076404
2002,12,4,2,0,0,2090,-0.615159787
2002,12,4,3,0,0,2090,-0.546270084
2002,12,4,4,0,0,2090,-0.475666374
2002,12,4,5,0,0,2090,-0.404583195
2002,12,4,6,0,0,2090,-0.334203143
2002,12,4,7,0,0,2090,-0.265632537
2002,12,4,8,0,0,2090,-0.199880553
2002,12,4,9,0,0,2090,-0.137842163
2002,12,4,10,0,0,2090,-0.080285013
2002,12,4,11,0,0,2090,-0.027840309
2002,12,4,12,0,0,2090,0.019002358
2002,12,4,13,0,0,2090,0.059896438
2002,12,4,14,0,0,2090,0.094636322
2002,12,4,15,0,0,2090,0.123152066
2002,12,4,16,0,0,2090,0.145501307
2002,12,4,17,0,0,2090,0.161858791
2002,12,4,18,0,0,2090,0.172503964
2002,12,4,19,0,0,2090,0.177807077
2002,12,4,20,0,0,2090,0.178214268
2002,12,4,21,0,0,2090,0.174232052
2002,12,4,22,0,0,2090,0
2002,12,4,23,0,0,2090,0
2002,12,5,0,0,0,2090,0
2002,12,5,1,0,0,2090,0
2002,12,5,2,0,0,2090,0.108490402
2002,12,5,3,0,0,2090,0.090270643
2002,12,5,4,0,0,2090,0.071649302
2002,12,5,5,0,0,2090,0.053108548
2002,12,5,6,0,0,2090,0.035081325
2002,12,5,7,0,0,2090,0.017946291
2002,12,5,8,0,0,2090,0.002024409
2002,12,5,9,0,0,2090,-0.012422867
2002,12,5,10,0,0,2090,-0.025193904
2002,12,5,11,0,0,2090,-0.036145825
2002,12,5,12,0,0,2090,-0.045193356
2002,12,5,13,0,0,2090,-0.052314167
2002,12,5,14,0,0,2090,-0.05757362
2002,12,5,15,0,0,2090,-0.061172685
2002,12,5,16,0,0,2090,-0.063492154
2002,12,5,17,0,0,2090,-0.065091689
2002,12,5,18,0,0,2090,-0.066656351
2002,12,5,19,0,0,2090,-0.068920314
2002,12,5,20,0,0,2090,-0.072589488
2002,12,5,21,0,0,2090,-0.078269193
2002,12,5,22,0,0,2090,-0.08640733
2002,12,5,23,0,0,2090,-0.097261689
2002,12,6,0,0,0,2090,-0.110889683
2002,12,6,1,0,0,2090,-0.12715103
2002,12,6,2,0,0,2090,-0.145707174
2002,12,6,3,0,0,2090,-0.166012914
2002,12,6,4,0,0,2090,-0.187325195
2002,12,6,5,0,0,2090,-0.20875426
2002,12,6,6,0,0,2090,-0.229346424
2002,12,6,7,0,0,2090,-0.248168552
2002,12,6,8,0,0,2090,-0.264379345
2002,12,6,9,0,0,2090,-0.277285016
2002,12,6,10,0,0,2090,-0.286376434
2002,12,6,11,0,0,2090,-0.29135861
2002,12,6,12,0,0,2090,-0.292187093
2002,12,6,13,0,0,2090,-0.289088187
2002,12,6,14,0,0,2090,-0.282525769
2002,12,6,15,0,0,2090,-0.273122684
2002,12,6,16,0,0,2090,-0.261576253
2002,12,6,17,0,0,2090,-0.248591002
2002,12,6,18,0,0,2090,-0.234830471
2002,12,6,19,0,0,2090,-0.22088468
2002,12,6,20,0,0,2090,-0.207250285
2002,12,6,21,0,0,2090,-0.194320808
2002,12,6,22,0,0,2090,-0.182384726
2002,12,6,23,0,0,2090,-0.171629465
2002,12,7,0,0,0,2090,-0.162149672
2002,12,7,1,0,0,2090,-0.153958399
2002,12,7,2,0,0,2090,-0.14700003
2002,12,7,3,0,0,2090,-0.14116404
2002,12,7,4,0,0,2090,-0.136303598
2002,12,7,5,0,0,2090,-0.132274411
2002,12,7,6,0,0,2090,-0.129007898
2002,12,7,7,0,0,2090,-0.126611204
2002,12,7,8,0,0,2090,-0.125466025
2002,12,7,9,0,0,2090,-0.126286342
2002,12,7,10,0,0,2090,-0.130100904
2002,12,7,11,0,0,2090,-0.138157192
2002,12,7,12,0,0,2090,-0.151767239
2002,12,7,13,0,0,2090,-0.172122496
2002,12,7,14,0,0,2090,-0.200117659
2002,12,7,15,0,0,2090,-0.236224392
2002,12,7,16,0,0,2090,-0.280429591
2002,12,7,17,0,0,2090,-0.332228916
2002,12,7,18,0,0,2090,-0.390666448
2002,12,7,19,0,0,2090,-0.454426681
2002,12,7,20,0,0,2090,-0.521983881
2002,12,7,21,0,0,2090,-0.591779474
2002,12,7,22,0,0,2090,-0.662375581
2002,12,7,23,0,0,2090,-0.73255555
2002,12,8,0,0,0,2090,-0.801366038
2002,12,8,1,0,0,2090,-0.868092807
2002,12,8,2,0,0,2090,-0.932174853
2002,12,8,3,0,0,2090,-0.993096749
2002,12,8,4,0,0,2090,-1.050305813
2002,12,8,5,0,0,2090,-1.103171055
2002,12,8,6,0,0,2090,-1.150976899
2002,12,8,7,0,0,2090,-1.192940142
2002,12,8,8,0,0,2090,-1.228241554
2002,12,8,9,0,0,2090,-1.256066931
2002,12,8,10,0,0,2090,-1.275653078
2002,12,8,11,0,0,2090,-1.286333144
2002,12,8,12,0,0,2090,-1.287576708
2002,12,8,13,0,0,2090,-1.279022167
2002,12,8,14,0,0,2090,-1.260500305
2002,12,8,15,0,0,2090,-1.232048565
2002,12,8,16,0,0,2090,-1.193916128
2002,12,8,17,0,0,2090,-1.146560307
2002,12,8,18,0,0,2090,-1.090635101
2002,12,8,19,0,0,2090,-1.026972988
2002,12,8,20,0,0,2090,-0.956561173
2002,12,8,21,0,0,2090,-0.88051359
2002,12,8,22,0,0,2090,-0.800039982
2002,12,8,23,0,0,2090,-0.716413327
2002,12,9,0,0,0,2090,-0.63093683
2002,12,9,1,0,0,2090,-0.544911574
2002,12,9,2,0,0,2090,-0.459605799
2002,12,9,3,0,0,2090,-0.376226639
2002,12,9,4,0,0,2090,-0.295894987
2002,12,9,5,0,0,2090,-0.219623988
2002,12,9,6,0,0,2090,-0.148301534
2002,12,9,7,0,0,2090,-0.082676946
2002,12,9,8,0,0,2090,-0.023351922
2002,12,9,9,0,0,2090,0.029224322
2002,12,9,10,0,0,2090,0.074755889
2002,12,9,11,0,0,2090,0.113097284
2002,12,9,12,0,0,2090,0.144247115
2002,12,9,13,0,0,2090,0.16833879
2002,12,9,14,0,0,2090,0.185628709
2002,12,9,15,0,0,2090,0.196482406
2002,12,9,16,0,0,2090,0.201359154
2002,12,9,17,0,0,2090,0.200795528
2002,12,9,18,0,0,2090,0
2002,12,9,19,0,0,2090,0
2002,12,9,20,0,0,2090,0
2002,12,9,21,0,0,2090,0
2002,12,9,22,0,0,2090,0.138426844
2002,12,9,23,0,0,2090,0.118696228
2002,12,10,0,0,0,2090,0.098053418
2002,12,10,1,0,0,2090,0.077079537
2002,12,10,2,0,0,2090,0.056305458
2002,12,10,3,0,0,2090,0.036204843
2002,12,10,4,0,0,2090,0.017189038
2002,12,10,5,0,0,2090,-0.000396209
2002,12,10,6,0,0,2090,-0.016275951
2002,12,10,7,0,0,2090,-0.03026239
2002,12,10,8,0,0,2090,-0.042279203
2002,12,10,9,0,0,2090,-0.052368746
2002,12,10,10,0,0,2090,-0.060668359
2002,12,10,11,0,0,2090,-0.067372579
2002,12,10,12,0,0,2090,-0.072700391
2002,12,10,13,0,0,2090,-0.076871694
2002,12,10,14,0,0,2090,-0.080091241
2002,12,10,15,0,0,2090,-0.082538592
2002,12,10,16,0,0,2090,-0.084362763
2002,12,10,17,0,0,2090,-0.08568048
2002,12,10,18,0,0,2090,-0.086577103
2002,12,10,19,0,0,2090,-0.087109416
2002,12,10,20,0,0,2090,-0.087309646
2002,12,10,21,0,0,2090,-0.087190172
2002,12,10,22,0,0,2090,-0.086748501
2002,12,10,23,0,0,2090,-0.085972179
2002,12,11,0,0,0,2090,-0.084843394
2002,12,11,1,0,0,2090,-0.083346913
2002,12,11,2,0,0,2090,-0.081495243
2002,12,11,3,0,0,2090,-0.079385032
2002,12,11,4,0,0,2090,-0.077273687
2002,12,11,5,0,0,2090,-0.075634024
2002,12,11,6,0,0,2090,-0.075140056
2002,12,11,7,0,0,2090,-0.076574769
2002,12,11,8,0,0,2090,-0.080702253
2002,12,11,9,0,0,2090,-0.088156558
2002,12,11,10,0,0,2090,-0.099368981
2002,12,11,11,0,0,2090,-0.114530914
2002,12,11,12,0,0,2090,-0.133584422
2002,12,11,13,0,0,2090,-0.156233728
2002,12,11,14,0,0,2090,-0.181971791
2002,12,11,15,0,0,2090,-0.21011697
2002,12,11,16,0,0,2090,-0.239855659
2002,12,11,17,0,0,2090,-0.270287445
2002,12,11,18,0,0,2090,-0.300470056
2002,12,11,19,0,0,2090,-0.32946194
2002,12,11,20,0,0,2090,-0.356360878
2002,12,11,21,0,0,2090,-0.380337471
2002,12,11,22,0,0,2090,-0.400662781
2002,12,11,23,0,0,2090,-0.416729743
2002,12,12,0,0,0,2090,-0.428068266
2002,12,12,1,0,0,2090,-0.434354186
2002,12,12,2,0,0,2090,-0.435412427
2002,12,12,3,0,0,2090,-0.431214886
2002,12,12,4,0,0,2090,-0.421873668
2002,12,12,5,0,0,2090,-0.407630352
2002,12,12,6,0,0,2090,-0.388842056
2002,12,12,7,0,0,2090,-0.365965029
2002,12,12,8,0,0,2090,-0.33953653
2002,12,12,9,0,0,2090,-0.310155699
2002,12,12,10,0,0,2090,-0.278464084
2002,12,12,11,0,0,2090,-0.245126434
2002,12,12,12,0,0,2090,-0.210812269
2002,12,12,13,0,0,2090,-0.176178712
2002,12,12,14,0,0,2090,-0.141854921
2002,12,12,15,0,0,2090,-0.108428434
2002,12,12,16,0,0,2090,-0.076433624
2002,12,12,17,0,0,2090,-0.046342395
2002,12,12,18,0,0,2090,-0.01855718
2002,12,12,19,0,0,2090,0
2002,12,12,20,0,0,2090,0.028858958
2002,12,12,21,0,0,2090,0.048063906
2002,12,12,22,0,0,2090,0.064109789
2002,12,12,23,0,0,2090,0.076970118
2002,12,13,0,0,0,2090,0.086686022
2002,12,13,1,0,0,2090,0.093360251
2002,12,13,2,0,0,2090,0.097150194
2002,12,13,3,0,0,2090,0.09826014
2002,12,13,4,0,0,2090,0.096933068
2002,12,13,5,0,0,2090,0.093444719
2002,12,13,6,0,0,2090,0.088109681
2002,12,13,7,0,0,2090,0.081305208
2002,12,13,8,0,0,2090,0.073492551
2002,12,13,9,0,0,2090,0.065204576
2002,12,13,10,0,0,2090,0
2002,12,13,11,0,0,2090,0
2002,12,13,12,0,0,2090,0.042890916
2002,12,13,13,0,0,2090,0.037819122
2002,12,13,14,0,0,2090,0.034453808
2002,12,13,15,0,0,2090,0.032945629
2002,12,13,16,0,0,2090,0.033336873
2002,12,13,17,0,0,2090,0.035569406
2002,12,13,18,0,0,2090,0.03949943
2002,12,13,19,0,0,2090,0.044922466
2002,12,13,20,0,0,2090,0.051604489
2002,12,13,21,0,0,2090,0.059306682
2002,12,13,22,0,0,2090,0.067794902
2002,12,13,23,0,0,2090,0.07683717
2002,12,14,0,0,0,2090,0.086198824
2002,12,14,1,0,0,2090,0.095641039
2002,12,14,2,0,0,2090,0.104925431
2002,12,14,3,0,0,2090,0.11383381
2002,12,14,4,0,0,2090,0.122213902
2002,12,14,5,0,0,2090,0.130041735
2002,12,14,6,0,0,2090,0.137465158
2002,12,14,7,0,0,2090,0.144794047
2002,12,14,8,0,0,2090,0.152435676
2002,12,14,9,0,0,2090,0.160812822
2002,12,14,10,0,0,2090,0.170317279
2002,12,14,11,0,0,2090,0.181317718
2002,12,14,12,0,0,2090,0.194178222
2002,12,14,13,0,0,2090,0.209236631
2002,12,14,14,0,0,2090,0.226757009
2002,12,14,15,0,0,2090,0.246905466
2002,12,14,16,0,0,2090,0.269759068
2002,12,14,17,0,0,2090,0.295314896
2002,12,14,18,0,0,2090,0.323472564
2002,12,14,19,0,0,2090,0.353998839
2002,12,14,20,0,0,2090,0.386501074
2002,12,14,21,0,0,2090,0.420423401
2002,12,14,22,0,0,2090,0.455063143
2002,12,14,23,0,0,2090,0.489600896
2002,12,15,0,0,0,2090,0.523138891
2002,12,15,1,0,0,2090,0.554747092
2002,12,15,2,0,0,2090,0.583523246
2002,12,15,3,0,0,2090,0.608660652
2002,12,15,4,0,0,2090,0.629494891
2002,12,15,5,0,0,2090,0.64551334
2002,12,15,6,0,0,2090,0.656344234
2002,12,15,7,0,0,2090,0.661745011
2002,12,15,8,0,0,2090,0.6615969
2002,12,15,9,0,0,2090,0.655913569
2002,12,15,10,0,0,2090,0.64486867
2002,12,15,11,0,0,2090,0.628827197
2002,12,15,12,0,0,2090,0.608354368
2002,12,15,13,0,0,2090,0.584187397
2002,12,15,14,0,0,2090,0.557174582
2002,12,15,15,0,0,2090,0.528201095
2002,12,15,16,0,0,2090,0.498123324
2002,12,15,17,0,0,2090,0.467721723
2002,12,15,18,0,0,2090,0.437671098
2002,12,15,19,0,0,2090,0.408524687
2002,12,15,20,0,0,2090,0.380708897
2002,12,15,21,0,0,2090,0.354526057
2002,12,15,22,0,0,2090,0.330162959
2002,12,15,23,0,0,2090,0.307703342
2002,12,16,0,0,0,2090,0.287142783
2002,12,16,1,0,0,2090,0.268404801
2002,12,16,2,0,0,2090,0.251357157
2002,12,16,3,0,0,2090,0.235827652
2002,12,16,4,0,0,2090,0.221618813
2002,12,16,5,0,0,2090,0.208521121
2002,12,16,6,0,0,2090,0.196324487
2002,12,16,7,0,0,2090,0.184827858
2002,12,16,8,0,0,2090,0.173846904
2002,12,16,9,0,0,2090,0.163219811
2002,12,16,10,0,0,2090,0.152811282
2002,12,16,11,0,0,2090,0.142514877
2002,12,16,12,0,0,2090,0.132253868
2002,12,16,13,0,0,2090,0.121980799
2002,12,16,14,0,0,2090,0.111675959
2002,12,16,15,0,0,2090,0.101344969
2002,12,16,16,0,0,2090,0.091015698
2002,12,16,17,0,0,2090,0.080734708
2002,12,16,18,0,0,2090,0.070563392
2002,12,16,19,0,0,2090,0.060573998
2002,12,16,20,0,0,2090,0.050845671
2002,12,16,21,0,0,2090,0.04146065
2002,12,16,22,0,0,2090,0.032500721
2002,12,16,23,0,0,2090,0.024044017
2002,12,17,0,0,0,2090,0.016162225
2002,12,17,1,0,0,2090,0.00891825
2002,12,17,2,0,0,2090,0.002364357
2002,12,17,3,0,0,2090,-0.003459199
2002,12,17,4,0,0,2090,-0.00852506
2002,12,17,5,0,0,2090,-0.012819189
2002,12,17,6,0,0,2090,-0.016340864
2002,12,17,7,0,0,2090,-0.019102284
2002,12,17,8,0,0,2090,-0.02112782
2002,12,17,9,0,0,2090,-0.02245299
2002,12,17,10,0,0,2090,-0.023123182
2002,12,17,11,0,0,2090,-0.023192202
2002,12,17,12,0,0,2090,-0.022720695
2002,12,17,13,0,0,2090,-0.021774492
2002,12,17,14,0,0,2090,-0.020422937
2002,12,17,15,0,0,2090,-0.018737234
2002,12,17,16,0,0,2090,-0.016788858
2002,12,17,17,0,0,2090,-0.014648078
2002,12,17,18,0,0,2090,-0.012382594
2002,12,17,19,0,0,2090,-0.010056342
2002,12,17,20,0,0,2090,-0.007728467
2002,12,17,21,0,0,2090,-0.005452476
2002,12,17,22,0,0,2090,-0.003275589
2002,12,17,23,0,0,2090,-0.001238273
2002,12,18,0,0,0,2090,0.00062603
2002,12,18,1,0,0,2090,0.002291004
2002,12,18,2,0,0,2090,0.003737389
2002,12,18,3,0,0,2090,0.004952759
2002,12,18,4,0,0,2090,0.005931175
2002,12,18,5,0,0,2090,0.006672711
2002,12,18,6,0,0,2090,0.007182897
2002,12,18,7,0,0,2090,0.007472084
2002,12,18,8,0,0,2090,0.007554757
2002,12,18,9,0,0,2090,0.007448819
2002,12,18,10,0,0,2090,0.007174857
2002,12,18,11,0,0,2090,0.006755421
2002,12,18,12,0,0,2090,0.006214313
2002,12,18,13,0,0,2090,0.005575928
2002,12,18,14,0,0,2090,0.004864625
2002,12,18,15,0,0,2090,0.004104167
2002,12,18,16,0,0,2090,0.003317227
2002,12,18,17,0,0,2090,0.002524959
2002,12,18,18,0,0,2090,0.001746647
2002,12,18,19,0,0,2090,0.00099943
2002,12,18,20,0,0,2090,0.000298105
2002,12,18,21,0,0,2090,-0.000345007
2002,12,18,22,0,0,2090,-0.00092011
2002,12,18,23,0,0,2090,-0.001419932
2002,12,19,0,0,0,2090,-0.001839658
2002,12,19,1,0,0,2090,-0.002176814
2002,12,19,2,0,0,2090,-0.002431106
2002,12,19,3,0,0,2090,-0.002604224
2002,12,19,4,0,0,2090,-0.002699616
2002,12,19,5,0,0,2090,-0.002722245
2002,12,19,6,0,0,2090,-0.00267833
2002,12,19,7,0,0,2090,-0.002575083
2002,12,19,8,0,0,2090,-0.002420445
2002,12,19,9,0,0,2090,-0.002222834
2002,12,19,10,0,0,2090,-0.001990901
2002,12,19,11,0,0,2090,-0.001733303
2002,12,19,12,0,0,2090,-0.001458502
2002,12,19,13,0,0,2090,-0.00117458
2002,12,19,14,0,0,2090,-0.000889086
2002,12,19,15,0,0,2090,-0.000608906
2002,12,19,16,0,0,2090,-0.000340165
2002,12,19,17,0,0,2090,-8.81497E-05
2002,12,19,18,0,0,2090,0.000142738
2002,12,19,19,0,0,2090,0.000352855
2002,12,19,20,0,0,2090,0.000568499
2002,12,19,21,0,0,2090,0.000886529
2002,12,19,22,0,0,2090,0.001512318
2002,12,19,23,0,0,2090,0.00274967
2002,12,20,0,0,0,2090,0.004945463
2002,12,20,1,0,0,2090,0.008425639
2002,12,20,2,0,0,2090,0.013444588
2002,12,20,3,0,0,2090,0.020150843
2002,12,20,4,0,0,2090,0.028567906
2002,12,20,5,0,0,2090,0.038577823
2002,12,20,6,0,0,2090,0.049894225
2002,12,20,7,0,0,2090,0.062044935
2002,12,20,8,0,0,2090,0.074400674
2002,12,20,9,0,0,2090,0.086252137
2002,12,20,10,0,0,2090,0.096913529
2002,12,20,11,0,0,2090,0.105838514
2002,12,20,12,0,0,2090,0.112733311
2002,12,20,13,0,0,2090,0.117646693
2002,12,20,14,0,0,2090,0.121019561
2002,12,20,15,0,0,2090,0.123678721
2002,12,20,16,0,0,2090,0.126771924
2002,12,20,17,0,0,2090,0.131657895
2002,12,20,18,0,0,2090,0.139764022
2002,12,20,19,0,0,2090,0.152422453
2002,12,20,20,0,0,2090,0.170712377
2002,12,20,21,0,0,2090,0.195343772
2002,12,20,22,0,0,2090,0.226596922
2002,12,20,23,0,0,2090,0.264310408
2002,12,21,0,0,0,2090,0.307905464
2002,12,21,1,0,0,2090,0.356436296
2002,12,21,2,0,0,2090,0.408657561
2002,12,21,3,0,0,2090,0.463101666
2002,12,21,4,0,0,2090,0.518159875
2002,12,21,5,0,0,2090,0.572162394
2002,12,21,6,0,0,2090,0.623453719
2002,12,21,7,0,0,2090,0.670460435
2002,12,21,8,0,0,2090,0.711749554
2002,12,21,9,0,0,2090,0.746076148
2002,12,21,10,0,0,2090,0.772419707
2002,12,21,11,0,0,2090,0.790009147
2002,12,21,12,0,0,2090,0.798336824
2002,12,21,13,0,0,2090,0.797162269
2002,12,21,14,0,0,2090,0.786506598
2002,12,21,15,0,0,2090,0.766638772
2002,12,21,16,0,0,2090,0.738054965
2002,12,21,17,0,0,2090,0.701452414
2002,12,21,18,0,0,2090,0.657699083
2002,12,21,19,0,0,2090,0.607800514
2002,12,21,20,0,0,2090,0.552865107
2002,12,21,21,0,0,2090,0.49406902
2002,12,21,22,0,0,2090,0.432621762
2002,12,21,23,0,0,2090,0.369733395
2002,12,22,0,0,0,2090,0.306584145
2002,12,22,1,0,0,2090,0.244299649
2002,12,22,2,0,0,2090,0.18393876
2002,12,22,3,0,0,2090,0.126491933
2002,12,22,4,0,0,2090,0.072872526
2002,12,22,5,0,0,2090,0.023891256
2002,12,22,6,0,0,2090,-0.019774524
2002,12,22,7,0,0,2090,-0.057603488
2002,12,22,8,0,0,2090,-0.08924237
2002,12,22,9,0,0,2090,-0.114509052
2002,12,22,10,0,0,2090,-0.133388257
2002,12,22,11,0,0,2090,-0.146021304
2002,12,22,12,0,0,2090,-0.152691259
2002,12,22,13,0,0,2090,-0.153804723
2002,12,22,14,0,0,2090,-0.149871345
2002,12,22,15,0,0,2090,-0.141482065
2002,12,22,16,0,0,2090,-0.12928693
2002,12,22,17,0,0,2090,-0.11397325
2002,12,22,18,0,0,2090,-0.096244707
2002,12,22,19,0,0,2090,-0.076801923
2002,12,22,20,0,0,2090,-0.056324905
2002,12,22,21,0,0,2090,-0.035457653
2002,12,22,22,0,0,2090,-0.014795128
2002,12,22,23,0,0,2090,0.005127291
2002,12,23,0,0,0,2090,0.023841843
2002,12,23,1,0,0,2090,0.040953947
2002,12,23,2,0,0,2090,0.05614539
2002,12,23,3,0,0,2090,0.069175289
2002,12,23,4,0,0,2090,0.079879018
2002,12,23,5,0,0,2090,0.088165331
2002,12,23,6,0,0,2090,0.094011922
2002,12,23,7,0,0,2090,0.097459682
2002,12,23,8,0,0,2090,0.098605924
2002,12,23,9,0,0,2090,0.097596849
2002,12,23,10,0,0,2090,0.094619497
2002,12,23,11,0,0,2090,0.089893442
2002,12,23,12,0,0,2090,0.083662459
2002,12,23,13,0,0,2090,0.076186365
2002,12,23,14,0,0,2090,0.067733219
2002,12,23,15,0,0,2090,0.058572044
2002,12,23,16,0,0,2090,0.048966185
2002,12,23,17,0,0,2090,0.039167424
2002,12,23,18,0,0,2090,0.029410911
2002,12,23,19,0,0,2090,0.019910955
2002,12,23,20,0,0,2090,0
2002,12,23,21,0,0,2090,0.002414771
2002,12,23,22,0,0,2090,-0.005282456
2002,12,23,23,0,0,2090,-0.012127437
2002,12,24,0,0,0,2090,-0.018038105
2002,12,24,1,0,0,2090,-0.022928678
2002,12,24,2,0,0,2090,-0.026636139
2002,12,24,3,0,0,2090,-0.028818251
2002,12,24,4,0,0,2090,-0.028889542
2002,12,24,5,0,0,2090,-0.026054571
2002,12,24,6,0,0,2090,-0.019432275
2002,12,24,7,0,0,2090,-0.008210303
2002,12,24,8,0,0,2090,0.008228235
2002,12,24,9,0,0,2090,0.03022568
2002,12,24,10,0,0,2090,0
2002,12,24,11,0,0,2090,0.090708783
2002,12,24,12,0,0,2090,0.128336072
2002,12,24,13,0,0,2090,0.169865895
2002,12,24,14,0,0,2090,0.214265365
2002,12,24,15,0,0,2090,0.260354875
2002,12,24,16,0,0,2090,0.306867026
2002,12,24,17,0,0,2090,0.352504402
2002,12,24,18,0,0,2090,0.395993597
2002,12,24,19,0,0,2090,0.436133587
2002,12,24,20,0,0,2090,0.471837102
2002,12,24,21,0,0,2090,0.502164168
2002,12,24,22,0,0,2090,0.526347453
2002,12,24,23,0,0,2090,0.543809373
2002,12,25,0,0,0,2090,0.554171255
2002,12,25,1,0,0,2090,0.55725509
2002,12,25,2,0,0,2090,0.553078559
2002,12,25,3,0,0,2090,0.541844215
2002,12,25,4,0,0,2090,0.523923715
2002,12,25,5,0,0,2090,0.499838108
2002,12,25,6,0,0,2090,0.470235152
2002,12,25,7,0,0,2090,0.435864636
2002,12,25,8,0,0,2090,0.397552622
2002,12,25,9,0,0,2090,0.356175468
2002,12,25,10,0,0,2090,0.312634391
2002,12,25,11,0,0,2090,0.267831262
2002,12,25,12,0,0,2090,0.222646185
2002,12,25,13,0,0,2090,0.177917336
2002,12,25,14,0,0,2090,0.134423406
2002,12,25,15,0,0,2090,0.092868915
2002,12,25,16,0,0,2090,0.053872516
2002,12,25,17,0,0,2090,0.017958371
2002,12,25,18,0,0,2090,-0.014449466
2002,12,25,19,0,0,2090,-0.043029737
2002,12,25,20,0,0,2090,-0.067563955
2002,12,25,21,0,0,2090,-0.087933854
2002,12,25,22,0,0,2090,-0.104116632
2002,12,25,23,0,0,2090,-0.116178267
2002,12,26,0,0,0,2090,-0.124265236
2002,12,26,1,0,0,2090,-0.128594994
2002,12,26,2,0,0,2090,-0.129445531
2002,12,26,3,0,0,2090,-0.127141455
2002,12,26,4,0,0,2090,-0.122025543
2002,12,26,5,0,0,2090,-0.114405165
2002,12,26,6,0,0,2090,-0.104489596
2002,12,26,7,0,0,2090,-0.092360966
2002,12,26,8,0,0,2090,-0.078000788
